240.00,222.00,351.00,222.00,351.00,310.00,240.00,310.00
258.00,193.00,362.00,193.00,362.00,280.00,258.00,280.00
270.00,164.00,377.00,164.00,377.00,250.00,270.00,250.00
298.00,143.00,416.00,143.00,416.00,236.00,298.00,236.00
325.00,146.00,428.00,146.00,428.00,240.00,325.00,240.00
333.00,164.00,440.00,164.00,440.00,251.00,333.00,251.00
328.00,178.00,437.00,178.00,437.00,266.00,328.00,266.00
317.00,187.00,425.00,187.00,425.00,279.00,317.00,279.00
296.00,203.00,405.00,203.00,405.00,287.00,296.00,287.00
272.00,222.00,376.00,222.00,376.00,303.00,272.00,303.00
252.00,232.00,360.00,232.00,360.00,322.00,252.00,322.00
236.00,230.00,347.00,230.00,347.00,320.00,236.00,320.00
226.00,222.00,332.00,222.00,332.00,310.00,226.00,310.00
215.00,210.00,322.00,210.00,322.00,302.00,215.00,302.00
208.00,210.00,317.00,210.00,317.00,299.00,208.00,299.00
218.00,205.00,327.00,205.00,327.00,289.00,218.00,289.00
237.00,190.00,344.00,190.00,344.00,270.00,237.00,270.00
252.00,172.00,356.00,172.00,356.00,263.00,252.00,263.00
263.00,179.00,370.00,179.00,370.00,266.00,263.00,266.00
281.00,198.00,383.00,198.00,383.00,283.00,281.00,283.00
304.00,226.00,406.00,226.00,406.00,308.00,304.00,308.00
310.00,224.00,417.00,224.00,417.00,317.00,310.00,317.00
300.00,210.00,407.00,210.00,407.00,298.00,300.00,298.00
265.00,189.00,373.00,189.00,373.00,282.00,265.00,282.00
220.00,193.00,321.00,193.00,321.00,289.00,220.00,289.00
182.00,217.00,288.00,217.00,288.00,304.00,182.00,304.00
173.00,235.00,275.00,235.00,275.00,328.00,173.00,328.00
169.00,240.00,273.00,240.00,273.00,335.00,169.00,335.00
181.00,227.00,291.00,227.00,291.00,314.00,181.00,314.00
201.00,204.00,305.00,204.00,305.00,294.00,201.00,294.00
230.00,176.00,336.00,176.00,336.00,271.00,230.00,271.00
243.00,178.00,343.00,178.00,343.00,273.00,243.00,273.00
236.00,198.00,339.00,198.00,339.00,291.00,236.00,291.00
231.00,208.00,334.00,208.00,334.00,303.00,231.00,303.00
230.00,207.00,332.00,207.00,332.00,302.00,230.00,302.00
233.00,198.00,341.00,198.00,341.00,291.00,233.00,291.00
248.00,195.00,349.00,195.00,349.00,295.00,248.00,295.00
242.00,209.00,346.00,209.00,346.00,302.00,242.00,302.00
229.00,222.00,332.00,222.00,332.00,319.00,229.00,319.00
214.00,227.00,320.00,227.00,320.00,320.00,214.00,320.00
206.00,216.00,313.00,216.00,313.00,305.00,206.00,305.00
202.00,194.00,308.00,194.00,308.00,290.00,202.00,290.00
200.00,190.00,303.00,190.00,303.00,288.00,200.00,288.00
202.00,207.00,309.00,207.00,309.00,298.00,202.00,298.00
211.00,232.00,318.00,232.00,318.00,324.00,211.00,324.00
212.00,255.00,319.00,255.00,319.00,350.00,212.00,350.00
204.00,256.00,311.00,256.00,311.00,345.00,204.00,345.00
205.00,230.00,310.00,230.00,310.00,318.00,205.00,318.00
204.00,206.00,312.00,206.00,312.00,298.00,204.00,298.00
194.00,184.00,305.00,184.00,305.00,278.00,194.00,278.00
175.00,170.00,280.00,170.00,280.00,271.00,175.00,271.00
164.00,183.00,272.00,183.00,272.00,283.00,164.00,283.00
174.00,198.00,279.00,198.00,279.00,293.00,174.00,293.00
187.00,202.00,293.00,202.00,293.00,300.00,187.00,300.00
203.00,204.00,312.00,204.00,312.00,299.00,203.00,299.00
225.00,210.00,337.00,210.00,337.00,307.00,225.00,307.00
250.00,224.00,363.00,224.00,363.00,323.00,250.00,323.00
277.00,237.00,390.00,237.00,390.00,333.00,277.00,333.00
302.00,244.00,405.00,244.00,405.00,341.00,302.00,341.00
285.00,237.00,399.00,237.00,399.00,333.00,285.00,333.00
244.00,227.00,359.00,227.00,359.00,322.00,244.00,322.00
203.00,218.00,314.00,218.00,314.00,314.00,203.00,314.00
170.00,214.00,282.00,214.00,282.00,312.00,170.00,312.00
138.00,219.00,243.00,219.00,243.00,318.00,138.00,318.00
108.00,225.00,212.00,225.00,212.00,321.00,108.00,321.00
112.00,215.00,217.00,215.00,217.00,312.00,112.00,312.00
162.00,202.00,276.00,202.00,276.00,297.00,162.00,297.00
217.00,192.00,331.00,192.00,331.00,288.00,217.00,288.00
233.00,188.00,336.00,188.00,336.00,286.00,233.00,286.00
230.00,187.00,339.00,187.00,339.00,289.00,230.00,289.00
235.00,195.00,346.00,195.00,346.00,293.00,235.00,293.00
241.00,209.00,353.00,209.00,353.00,308.00,241.00,308.00
226.00,217.00,338.00,217.00,338.00,312.00,226.00,312.00
201.00,220.00,306.00,220.00,306.00,313.00,201.00,313.00
173.00,225.00,278.00,225.00,278.00,321.00,173.00,321.00
175.00,226.00,281.00,226.00,281.00,321.00,175.00,321.00
208.00,221.00,313.00,221.00,313.00,315.00,208.00,315.00
259.00,215.00,378.00,215.00,378.00,309.00,259.00,309.00
283.00,217.00,383.00,217.00,383.00,313.00,283.00,313.00
276.00,216.00,379.00,216.00,379.00,311.00,276.00,311.00
259.00,206.00,371.00,206.00,371.00,302.00,259.00,302.00
255.00,198.00,363.00,198.00,363.00,295.00,255.00,295.00
248.00,196.00,358.00,196.00,358.00,286.00,248.00,286.00
252.00,185.00,363.00,185.00,363.00,283.00,252.00,283.00
268.00,195.00,383.00,195.00,383.00,287.00,268.00,287.00
279.00,208.00,387.00,208.00,387.00,298.00,279.00,298.00
266.00,207.00,377.00,207.00,377.00,301.00,266.00,301.00
238.00,214.00,356.00,214.00,356.00,303.00,238.00,303.00
205.00,238.00,313.00,238.00,313.00,328.00,205.00,328.00
188.00,251.00,296.00,251.00,296.00,344.00,188.00,344.00
175.00,249.00,285.00,249.00,285.00,346.00,175.00,346.00
182.00,249.00,287.00,249.00,287.00,340.00,182.00,340.00
203.00,243.00,315.00,243.00,315.00,338.00,203.00,338.00
213.00,240.00,322.00,240.00,322.00,332.00,213.00,332.00
194.00,236.00,308.00,236.00,308.00,329.00,194.00,329.00
176.00,234.00,287.00,234.00,287.00,325.00,176.00,325.00
173.00,223.00,280.00,223.00,280.00,319.00,173.00,319.00
188.00,222.00,300.00,222.00,300.00,313.00,188.00,313.00
232.00,217.00,344.00,217.00,344.00,309.00,232.00,309.00
286.00,202.00,390.00,202.00,390.00,296.00,286.00,296.00
279.00,200.00,388.00,200.00,388.00,292.00,279.00,292.00
248.00,194.00,361.00,194.00,361.00,284.00,248.00,284.00
210.00,188.00,320.00,188.00,320.00,279.00,210.00,279.00
197.00,184.00,311.00,184.00,311.00,277.00,197.00,277.00
181.00,188.00,285.00,188.00,285.00,279.00,181.00,279.00
171.00,188.00,274.00,188.00,274.00,284.00,171.00,284.00
176.00,193.00,283.00,193.00,283.00,287.00,176.00,287.00
207.00,193.00,311.00,193.00,311.00,286.00,207.00,286.00
266.00,198.00,380.00,198.00,380.00,289.00,266.00,289.00
296.00,197.00,404.00,197.00,404.00,287.00,296.00,287.00
295.00,192.00,401.00,192.00,401.00,286.00,295.00,286.00
277.00,198.00,388.00,198.00,388.00,287.00,277.00,287.00
259.00,200.00,365.00,200.00,365.00,292.00,259.00,292.00
235.00,214.00,347.00,214.00,347.00,303.00,235.00,303.00
215.00,216.00,327.00,216.00,327.00,309.00,215.00,309.00
177.00,202.00,282.00,202.00,282.00,295.00,177.00,295.00
147.00,189.00,250.00,189.00,250.00,284.00,147.00,284.00
143.00,187.00,251.00,187.00,251.00,283.00,143.00,283.00
165.00,191.00,269.00,191.00,269.00,283.00,165.00,283.00
194.00,194.00,299.00,194.00,299.00,287.00,194.00,287.00
197.00,198.00,305.00,198.00,305.00,291.00,197.00,291.00
196.00,189.00,298.00,189.00,298.00,284.00,196.00,284.00
202.00,182.00,303.00,182.00,303.00,275.00,202.00,275.00
212.00,174.00,315.00,174.00,315.00,265.00,212.00,265.00
219.00,174.00,326.00,174.00,326.00,267.00,219.00,267.00
222.00,183.00,327.00,183.00,327.00,278.00,222.00,278.00
214.00,197.00,317.00,197.00,317.00,287.00,214.00,287.00
209.00,214.00,313.00,214.00,313.00,300.00,209.00,300.00
213.00,238.00,321.00,238.00,321.00,323.00,213.00,323.00
229.00,251.00,331.00,251.00,331.00,342.00,229.00,342.00
212.00,252.00,325.00,252.00,325.00,343.00,212.00,343.00
197.00,245.00,298.00,245.00,298.00,333.00,197.00,333.00
187.00,216.00,293.00,216.00,293.00,302.00,187.00,302.00
188.00,174.00,289.00,174.00,289.00,266.00,188.00,266.00
194.00,158.00,297.00,158.00,297.00,252.00,194.00,252.00
208.00,161.00,312.00,161.00,312.00,253.00,208.00,253.00
223.00,176.00,329.00,176.00,329.00,265.00,223.00,265.00
246.00,190.00,350.00,190.00,350.00,279.00,246.00,279.00
249.00,187.00,355.00,187.00,355.00,282.00,249.00,282.00
242.00,189.00,342.00,189.00,342.00,281.00,242.00,281.00
218.00,195.00,319.00,195.00,319.00,286.00,218.00,286.00
192.00,203.00,299.00,203.00,299.00,297.00,192.00,297.00
191.00,216.00,293.00,216.00,293.00,305.00,191.00,305.00
193.00,219.00,299.00,219.00,299.00,312.00,193.00,312.00
193.00,212.00,294.00,212.00,294.00,302.00,193.00,302.00
191.00,197.00,294.00,197.00,294.00,281.00,191.00,281.00
204.00,168.00,308.00,168.00,308.00,258.00,204.00,258.00
236.00,165.00,341.00,165.00,341.00,256.00,236.00,256.00
273.00,174.00,375.00,174.00,375.00,260.00,273.00,260.00
301.00,190.00,395.00,190.00,395.00,280.00,301.00,280.00
302.00,219.00,407.00,219.00,407.00,302.00,302.00,302.00
300.00,225.00,402.00,225.00,402.00,313.00,300.00,313.00
303.00,229.00,406.00,229.00,406.00,317.00,303.00,317.00
305.00,221.00,410.00,221.00,410.00,313.00,305.00,313.00
298.00,229.00,401.00,229.00,401.00,316.00,298.00,316.00
274.00,231.00,369.00,231.00,369.00,320.00,274.00,320.00
247.00,232.00,342.00,232.00,342.00,321.00,247.00,321.00
239.00,239.00,341.00,239.00,341.00,330.00,239.00,330.00
227.00,245.00,328.00,245.00,328.00,336.00,227.00,336.00
214.00,234.00,316.00,234.00,316.00,325.00,214.00,325.00
217.00,223.00,317.00,223.00,317.00,312.00,217.00,312.00
219.00,209.00,321.00,209.00,321.00,302.00,219.00,302.00
228.00,206.00,324.00,206.00,324.00,298.00,228.00,298.00
245.00,205.00,346.00,205.00,346.00,296.00,245.00,296.00
255.00,199.00,361.00,199.00,361.00,287.00,255.00,287.00
263.00,183.00,368.00,183.00,368.00,271.00,263.00,271.00
266.00,170.00,368.00,170.00,368.00,262.00,266.00,262.00
275.00,183.00,376.00,183.00,376.00,272.00,275.00,272.00
289.00,218.00,393.00,218.00,393.00,311.00,289.00,311.00
282.00,252.00,386.00,252.00,386.00,339.00,282.00,339.00
267.00,257.00,367.00,257.00,367.00,348.00,267.00,348.00
258.00,241.00,359.00,241.00,359.00,333.00,258.00,333.00
254.00,199.00,352.00,199.00,352.00,291.00,254.00,291.00
244.00,163.00,346.00,163.00,346.00,260.00,244.00,260.00
243.00,162.00,340.00,162.00,340.00,252.00,243.00,252.00
227.00,170.00,333.00,170.00,333.00,259.00,227.00,259.00
212.00,176.00,311.00,176.00,311.00,266.00,212.00,266.00
217.00,175.00,322.00,175.00,322.00,263.00,217.00,263.00
254.00,168.00,352.00,168.00,352.00,252.00,254.00,252.00
272.00,152.00,371.00,152.00,371.00,238.00,272.00,238.00
283.00,146.00,382.00,146.00,382.00,236.00,283.00,236.00
287.00,166.00,385.00,166.00,385.00,247.00,287.00,247.00
269.00,183.00,370.00,183.00,370.00,266.00,269.00,266.00
250.00,191.00,348.00,191.00,348.00,279.00,250.00,279.00
240.00,194.00,344.00,194.00,344.00,282.00,240.00,282.00
245.00,189.00,346.00,189.00,346.00,278.00,245.00,278.00
254.00,194.00,352.00,194.00,352.00,279.00,254.00,279.00
244.00,206.00,343.00,206.00,343.00,289.00,244.00,289.00
213.00,213.00,315.00,213.00,315.00,300.00,213.00,300.00
206.00,214.00,307.00,214.00,307.00,306.00,206.00,306.00
217.00,207.00,317.00,207.00,317.00,293.00,217.00,293.00
236.00,194.00,335.00,194.00,335.00,280.00,236.00,280.00
248.00,184.00,349.00,184.00,349.00,277.00,248.00,277.00
250.00,194.00,344.00,194.00,344.00,285.00,250.00,285.00
247.00,201.00,343.00,201.00,343.00,292.00,247.00,292.00
247.00,205.00,343.00,205.00,343.00,297.00,247.00,297.00
236.00,211.00,334.00,211.00,334.00,301.00,236.00,301.00
220.00,228.00,317.00,228.00,317.00,313.00,220.00,313.00
214.00,235.00,310.00,235.00,310.00,329.00,214.00,329.00
226.00,240.00,323.00,240.00,323.00,330.00,226.00,330.00
228.00,234.00,328.00,234.00,328.00,325.00,228.00,325.00
220.00,230.00,320.00,230.00,320.00,320.00,220.00,320.00
218.00,226.00,320.00,226.00,320.00,317.00,218.00,317.00
228.00,222.00,325.00,222.00,325.00,306.00,228.00,306.00
256.00,201.00,352.00,201.00,352.00,281.00,256.00,281.00
283.00,167.00,380.00,167.00,380.00,256.00,283.00,256.00
285.00,162.00,385.00,162.00,385.00,252.00,285.00,252.00
286.00,169.00,386.00,169.00,386.00,263.00,286.00,263.00
282.00,197.00,376.00,197.00,376.00,291.00,282.00,291.00
275.00,227.00,374.00,227.00,374.00,311.00,275.00,311.00
268.00,232.00,367.00,232.00,367.00,325.00,268.00,325.00
248.00,228.00,350.00,228.00,350.00,318.00,248.00,318.00
223.00,232.00,317.00,232.00,317.00,318.00,223.00,318.00
224.00,244.00,318.00,244.00,318.00,329.00,224.00,329.00
233.00,251.00,332.00,251.00,332.00,340.00,233.00,340.00
244.00,250.00,339.00,250.00,339.00,334.00,244.00,334.00
245.00,237.00,343.00,237.00,343.00,318.00,245.00,318.00
247.00,212.00,344.00,212.00,344.00,304.00,247.00,304.00
263.00,209.00,363.00,209.00,363.00,301.00,263.00,301.00
297.00,218.00,395.00,218.00,395.00,302.00,297.00,302.00
310.00,213.00,406.00,213.00,406.00,301.00,310.00,301.00
300.00,208.00,395.00,208.00,395.00,295.00,300.00,295.00
285.00,208.00,385.00,208.00,385.00,293.00,285.00,293.00
277.00,218.00,374.00,218.00,374.00,302.00,277.00,302.00
275.00,235.00,368.00,235.00,368.00,318.00,275.00,318.00
260.00,246.00,359.00,246.00,359.00,329.00,260.00,329.00
258.00,249.00,353.00,249.00,353.00,336.00,258.00,336.00
268.00,245.00,363.00,245.00,363.00,328.00,268.00,328.00
273.00,235.00,369.00,235.00,369.00,318.00,273.00,318.00
270.00,224.00,361.00,224.00,361.00,311.00,270.00,311.00
264.00,217.00,360.00,217.00,360.00,304.00,264.00,304.00
261.00,210.00,361.00,210.00,361.00,298.00,261.00,298.00
268.00,209.00,360.00,209.00,360.00,296.00,268.00,296.00
278.00,203.00,372.00,203.00,372.00,288.00,278.00,288.00
276.00,194.00,371.00,194.00,371.00,282.00,276.00,282.00
277.00,204.00,372.00,204.00,372.00,286.00,277.00,286.00
283.00,219.00,381.00,219.00,381.00,300.00,283.00,300.00
292.00,228.00,387.00,228.00,387.00,312.00,292.00,312.00
297.00,235.00,394.00,235.00,394.00,319.00,297.00,319.00
283.00,237.00,375.00,237.00,375.00,318.00,283.00,318.00
251.00,240.00,348.00,240.00,348.00,324.00,251.00,324.00
231.00,241.00,325.00,241.00,325.00,327.00,231.00,327.00
219.00,230.00,313.00,230.00,313.00,313.00,219.00,313.00
205.00,194.00,302.00,194.00,302.00,285.00,205.00,285.00
211.00,176.00,302.00,176.00,302.00,262.00,211.00,262.00
214.00,170.00,314.00,170.00,314.00,255.00,214.00,255.00
228.00,176.00,325.00,176.00,325.00,261.00,228.00,261.00
243.00,190.00,336.00,190.00,336.00,273.00,243.00,273.00
249.00,190.00,344.00,190.00,344.00,273.00,249.00,273.00
259.00,193.00,349.00,193.00,349.00,277.00,259.00,277.00
270.00,209.00,362.00,209.00,362.00,292.00,270.00,292.00
288.00,236.00,382.00,236.00,382.00,317.00,288.00,317.00
297.00,258.00,395.00,258.00,395.00,341.00,297.00,341.00
293.00,255.00,383.00,255.00,383.00,330.00,293.00,330.00
281.00,216.00,378.00,216.00,378.00,301.00,281.00,301.00
273.00,206.00,366.00,206.00,366.00,289.00,273.00,289.00
255.00,200.00,343.00,200.00,343.00,282.00,255.00,282.00
231.00,205.00,325.00,205.00,325.00,286.00,231.00,286.00
226.00,224.00,318.00,224.00,318.00,306.00,226.00,306.00
233.00,234.00,323.00,234.00,323.00,317.00,233.00,317.00
245.00,233.00,342.00,233.00,342.00,318.00,245.00,318.00
269.00,232.00,363.00,232.00,363.00,317.00,269.00,317.00
282.00,239.00,374.00,239.00,374.00,322.00,282.00,322.00
282.00,249.00,378.00,249.00,378.00,332.00,282.00,332.00
279.00,258.00,372.00,258.00,372.00,342.00,279.00,342.00
275.00,265.00,370.00,265.00,370.00,350.00,275.00,350.00
277.00,259.00,372.00,259.00,372.00,348.00,277.00,348.00
281.00,256.00,372.00,256.00,372.00,338.00,281.00,338.00
281.00,248.00,375.00,248.00,375.00,328.00,281.00,328.00
281.00,239.00,374.00,239.00,374.00,321.00,281.00,321.00
277.00,239.00,373.00,239.00,373.00,321.00,277.00,321.00
268.00,248.00,360.00,248.00,360.00,329.00,268.00,329.00
258.00,248.00,351.00,248.00,351.00,330.00,258.00,330.00
255.00,242.00,352.00,242.00,352.00,323.00,255.00,323.00
257.00,228.00,354.00,228.00,354.00,307.00,257.00,307.00
255.00,226.00,347.00,226.00,347.00,305.00,255.00,305.00
249.00,230.00,344.00,230.00,344.00,308.00,249.00,308.00
252.00,234.00,346.00,234.00,346.00,312.00,252.00,312.00
265.00,233.00,358.00,233.00,358.00,314.00,265.00,314.00
284.00,228.00,374.00,228.00,374.00,304.00,284.00,304.00
296.00,216.00,391.00,216.00,391.00,291.00,296.00,291.00
299.00,200.00,388.00,200.00,388.00,281.00,299.00,281.00
293.00,201.00,385.00,201.00,385.00,279.00,293.00,279.00
288.00,207.00,382.00,207.00,382.00,286.00,288.00,286.00
286.00,217.00,377.00,217.00,377.00,293.00,286.00,293.00
270.00,216.00,365.00,216.00,365.00,298.00,270.00,298.00
243.00,211.00,333.00,211.00,333.00,288.00,243.00,288.00
229.00,197.00,320.00,197.00,320.00,280.00,229.00,280.00
227.00,202.00,318.00,202.00,318.00,287.00,227.00,287.00
237.00,216.00,320.00,216.00,320.00,297.00,237.00,297.00
252.00,265.00,348.00,265.00,348.00,352.00,252.00,352.00
284.00,287.00,370.00,287.00,370.00,365.00,284.00,365.00
307.00,274.00,398.00,274.00,398.00,350.00,307.00,350.00
321.00,250.00,411.00,250.00,411.00,328.00,321.00,328.00
317.00,239.00,408.00,239.00,408.00,316.00,317.00,316.00
302.00,228.00,393.00,228.00,393.00,307.00,302.00,307.00
282.00,236.00,370.00,236.00,370.00,311.00,282.00,311.00
250.00,242.00,346.00,242.00,346.00,322.00,250.00,322.00
228.00,243.00,320.00,243.00,320.00,324.00,228.00,324.00
248.00,243.00,345.00,243.00,345.00,321.00,248.00,321.00
286.00,245.00,386.00,245.00,386.00,324.00,286.00,324.00
317.00,243.00,404.00,243.00,404.00,321.00,317.00,321.00
334.00,236.00,429.00,236.00,429.00,316.00,334.00,316.00
344.00,237.00,436.00,237.00,436.00,317.00,344.00,317.00
350.00,245.00,444.00,245.00,444.00,324.00,350.00,324.00
354.00,244.00,444.00,244.00,444.00,323.00,354.00,323.00
356.00,238.00,445.00,238.00,445.00,316.00,356.00,316.00
349.00,240.00,434.00,240.00,434.00,318.00,349.00,318.00
323.00,260.00,410.00,260.00,410.00,336.00,323.00,336.00
300.00,266.00,395.00,266.00,395.00,347.00,300.00,347.00
302.00,262.00,395.00,262.00,395.00,340.00,302.00,340.00
311.00,252.00,401.00,252.00,401.00,329.00,311.00,329.00
318.00,244.00,409.00,244.00,409.00,327.00,318.00,327.00
336.00,260.00,422.00,260.00,422.00,336.00,336.00,336.00
351.00,268.00,442.00,268.00,442.00,344.00,351.00,344.00
364.00,257.00,452.00,257.00,452.00,337.00,364.00,337.00
348.00,226.00,436.00,226.00,436.00,312.00,348.00,312.00
305.00,182.00,399.00,182.00,399.00,270.00,305.00,270.00
288.00,167.00,379.00,167.00,379.00,250.00,288.00,250.00
286.00,174.00,377.00,174.00,377.00,257.00,286.00,257.00
285.00,196.00,379.00,196.00,379.00,277.00,285.00,277.00
277.00,220.00,369.00,220.00,369.00,298.00,277.00,298.00
252.00,239.00,342.00,239.00,342.00,319.00,252.00,319.00
229.00,242.00,318.00,242.00,318.00,325.00,229.00,325.00
223.00,247.00,316.00,247.00,316.00,328.00,223.00,328.00
224.00,249.00,315.00,249.00,315.00,331.00,224.00,331.00
232.00,253.00,326.00,253.00,326.00,333.00,232.00,333.00
250.00,249.00,341.00,249.00,341.00,325.00,250.00,325.00
257.00,212.00,348.00,212.00,348.00,295.00,257.00,295.00
243.00,186.00,332.00,186.00,332.00,266.00,243.00,266.00
239.00,176.00,330.00,176.00,330.00,258.00,239.00,258.00
234.00,182.00,323.00,182.00,323.00,263.00,234.00,263.00
210.00,202.00,302.00,202.00,302.00,276.00,210.00,276.00
201.00,212.00,288.00,212.00,288.00,293.00,201.00,293.00
191.00,213.00,282.00,213.00,282.00,294.00,191.00,294.00
189.00,216.00,280.00,216.00,280.00,297.00,189.00,297.00
186.00,235.00,273.00,235.00,273.00,312.00,186.00,312.00
186.00,240.00,274.00,240.00,274.00,320.00,186.00,320.00
207.00,241.00,299.00,241.00,299.00,321.00,207.00,321.00
240.00,236.00,331.00,236.00,331.00,317.00,240.00,317.00
282.00,230.00,366.00,230.00,366.00,309.00,282.00,309.00
297.00,224.00,390.00,224.00,390.00,302.00,297.00,302.00
316.00,233.00,405.00,233.00,405.00,309.00,316.00,309.00
317.00,247.00,408.00,247.00,408.00,323.00,317.00,323.00
296.00,253.00,378.00,253.00,378.00,332.00,296.00,332.00
243.00,236.00,322.00,236.00,322.00,313.00,243.00,313.00
210.00,222.00,300.00,222.00,300.00,304.00,210.00,304.00
187.00,223.00,284.00,223.00,284.00,300.00,187.00,300.00
180.00,231.00,272.00,231.00,272.00,313.00,180.00,313.00
209.00,237.00,299.00,237.00,299.00,315.00,209.00,315.00
235.00,227.00,328.00,227.00,328.00,304.00,235.00,304.00
250.00,208.00,336.00,208.00,336.00,284.00,250.00,284.00
263.00,201.00,358.00,201.00,358.00,280.00,263.00,280.00
